ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpcom_is_markdown,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: subtitle,Meta: _subtitle,Meta: informacao_nutricional,Meta: _informacao_nutricional,Meta: modo_de_preparacao,Meta: _modo_de_preparacao,Meta: conservacao,Meta: _conservacao,Meta: outros,Meta: _outros,Meta: icons_0_icon_image,Meta: _icons_0_icon_image,Meta: icons_1_icon_image,Meta: _icons_1_icon_image,Meta: icons_2_icon_image,Meta: _icons_2_icon_image,Meta: icons_3_icon_image,Meta: _icons_3_icon_image,Meta: icons_4_icon_image,Meta: _icons_4_icon_image,Meta: icons_5_icon_image,Meta: _icons_5_icon_image,Meta: icons_6_icon_image,Meta: _icons_6_icon_image,Meta: icons,Meta: _icons,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
,simple,307218,Salsichas 100% Peru,1,0,visible,"Exageradamente boas, numa só garfada.
És fanático por salsichas? Estás à procura de uma experiência gourmet? Então as nossas Salsichas 100% Porco são mesmo para ti. Um sabor delicioso, uma textura incrível, uma receita com 100% carne de Peru para te dar a máxima qualidade que mereces. Ideais para acompanhar apenas com o teu molho de eleição, ou em pratos mais elaborados mas fáceis e rápidos de fazer, onde o sabor é rei.","Ingredientes: Carne de peru (54%) (origem UEl), água, proteína de SOJA, fibra vegetal, sal,  xarope de glicose, dextrose, especiarias (contém AIPO),   emulsionantes (difosfatos), intensificador de sabor (glutamato monossódico), antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  1.99 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/307218.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Peru,1,1,Tipo de Produto,Salsichas,1,1,6un 160g,,"Energia (100g) 681KJ/163KCAL\n Energia (por porção) 184KJ/44KCAL\n Lípidos (100g) 11\n Lípidos (por porção) 3\n Dos quais saturados (100g) 3.8\n Dos quais saturados (por porção) 1\n Hidratos de Carbono (100g) 3\n Hidratos de Carbono (por porção) 0.8\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 3.5\n Sal (100g) 1.7\n Sal (por porção) 0.5",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,307767,Fiambre Perna Extra,1,0,visible,"Promovemos o Sabor, reduzimos na gordura.
Fresco e delicioso, o nosso Fiambre Perna Extra é a escolha certa para quem procura o sabor tradicional e suculento do fiambre. Em deliciosas fatias finas, baixo em gorduras saturadas, é uma excelente opção para acompanhar o teu pequeno-almoço ou para petiscar nas pausas da manhã e da tarde. De carne 100% portuguesa, no pão ou em rolinho: a escolha é tua, a garantia de sabor é nossa.","Ingredientes: Perna de suíno (Origem: Portugal), água, reguladore de acidez (lactato de potássio), dextrose, sal, emulsionantes (trifosfatos, difosfatos e polifosfatos), gelificantes (carragenina e goma de alfarroba), antioxidante (ascorbato de sódio), aromas (contém produtos à base de SOJA), intensificadores de sabor (glutamato monossódico, guanilato dissódico e inosinato dissódico) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/307767.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fiambre,1,1,120g,,"Energia (100g) 393KJ / 94KCAL\n Energia (por porção) 59KJ / 14KCAL\n Lípidos (100g) 2.4\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 1\n Dos quais saturados (por porção) 0.2\n Hidratos de Carbono (100g) 0.6\n Hidratos de Carbono (por porção) 0.5\n Dos quais açucares (100g) 0.6\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 18\n Proteínas (por porção) 2.6\n Sal (100g) 2.5\n Sal (por porção) 0.38",,,,,,Gordura inferior a 3%,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,308239,Salsichas Aves Hot Dog,1,0,visible,"Um HotDog de grande calibre.
A escolha com o calibre certo para o melhor cachorro quente. Aquece a salsicha, prepara o pão e escolhe os teus acompanhamentos e molhos favoritos para um snack ou uma refeição ligeira, rápida e carregada de sabor.","INGREDIENTES: Carne separada mecanicamente de aves (origem UE) , água, carne de aves,  proteína de SOJA, amido, sal, emulsionante (trifosfato), dextrose, especiarias, intensificador de sabor (glutamato monossódico), antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).  ",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/308239.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Aves,1,1,Tipo de Produto,Salsichas,1,1,4un 235g,,"Energia (100g) 568KJ / 139KCAL\n Energia (por porção) 329KJ / 81KCAL\n Lípidos (100g) 9\n Lípidos (por porção) 5.2\n Dos quais saturados (100g) 3\n Dos quais saturados (por porção) 1.7\n Hidratos de Carbono (100g) 2.5\n Hidratos de Carbono (por porção) 1.5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 12\n Proteínas (por porção) 7\n Sal (100g) 1.3\n Sal (por porção) 0.75",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,308292,Salsichas Cocktail Aves,1,0,visible,"Para partilhar ou ao menos tentar.
As nossas Salsichas Cocktail são ideais para petiscar, fazer um snack a meio do dia, ou para quando queres impressionar os amigos e a família com uma entrada ou um apertivo 5 estrelas. Inspira-te nas nossas receitas para fazeres um brilharete de forma rápida, fácil e com todo o sabor. E há miúdos por perto? Esta versão ""mini"" também é excelente como opção para os mais pequenos!","INGREDIENTES: Carne separada mecanicamente de aves (origem UE) , água, carne de aves,  proteína de SOJA, amido, sal, emulsionante (trifosfato), dextrose, especiarias, intensificador de sabor (glutamato monossódico), antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).  ",,,taxable,,1,,,0,0,,,,,1,,,  1.99 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/308292.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Aves,1,1,Tipo de Produto,Salsichas,1,1,170g,,"Energia (100g) 568KJ/139KCAL\n Energia (por porção) 45KJ / 11KCAL\n Lípidos (100g) 9\n Lípidos (por porção) 0.7\n Dos quais saturados (100g) 3\n Dos quais saturados (por porção) 0.2\n Hidratos de Carbono (100g) 2.5\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 12\n Proteínas (por porção) 1\n Sal (100g) 1.3\n Sal (por porção) 0.1",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309401,Salsichas Aves Teor Sal Reduzido,1,0,visible,"O sal foi despromovido, o sabor passou a chef.
As nossas Salsichas Teor de Sal Reduzido são perfeito para quem procura diminuir a ingestão de sal no seu dia-a-dia, sem comprometer o sabor. Melhor para a tua saúde e ideal para um snack mais saudável a meio do dia ou para confecionar refeições rápidas e mais equilibradas.","INGREDIENTES: Carne separada mecanicamente de aves (peru e frango) [56%] (origem UE), água, proteína de SOJA, fibra vegetal, sal, dextrose, especiarias (contem AIPO), emulsionante (trifosfatos, difosfatos e polifosfatos), intensificadores de sabor (glutamato monossódico), antioxidantes (eritorbato de sódio) e conservantes (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309401.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Aves,1,1,Tipo de Produto,Salsichas,1,1,5un 220g,,"Energia (100g) 582KJ /140KCAL\n Energia (por porção) 262KJ / 63KCAL\n Lípidos (100g) 8.8\n Lípidos (por porção) 4\n Dos quais saturados (100g) 3\n Dos quais saturados (por porção) 1.4\n Hidratos de Carbono (100g) 2.1\n Hidratos de Carbono (por porção) 0.9\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 5.9\n Sal (100g) 0.8\n Sal (por porção) 0.37",,,,,,"Apenas 0,8% de Sal",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309402,Salsichas Porco Teor Sal Reduzido,1,0,visible,"O sal foi despromovido, o sabor passou a chef.
As nossas Salsichas Teor de Sal Reduzido são perfeito para quem procura diminuir a ingestão de sal no seu dia-a-dia, sem comprometer o sabor. Melhor para a tua saúde e ideal para um snack mais saudável a meio do dia ou para confecionar refeições rápidas e mais equilibradas.","Ingredientes: Carne de suíno (Origem Portugal), água, carne separada mecanicamente de peru e frango, proteína de SOJA, fibra vegetal, sal, dextrose, especiarias (contém AIPO), emulsionantes (trifosfatos, difosfatos e polifosfatos), intensificadores de sabor (glutamato monossódico), antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309402.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Porco e Aves,1,1,Tipo de Produto,Salsichas,1,1,5un 220g,,"Energia (100g) 719KJ /173KCAL\n Energia (por porção) 324KJ / 78KCAL\n Lípidos (100g) 13\n Lípidos (por porção) 5.9\n Dos quais saturados (100g) 4.5\n Dos quais saturados (por porção) 2\n Hidratos de Carbono (100g) 1\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 5.9\n Sal (100g) 0.9\n Sal (por porção) 0.41",,,,,,"Apenas 0,9% de Sal",field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309515,Fiambre Peito de Peru Teor de Sal Reduzido,1,0,visible,"Despromovemos o sal, levamos o assunto muito a peito.
O nosso Fiambre Peito de Peru Teor de Sal Reduzido é perfeito para quem procura diminuir a ingestão de sal no seu dia-a-dia, sem comprometer o sabor. Melhor para a tua saúde e para o teu bem-estar, é ideal para um snack rápido, fresco, saudável e equiibrado a qualquer hora do dia.","Ingredientes: Peito de peru (Origem: UE), água, amido, reguladores de acidez (lactado de potássio e lactado de sódio), dextrose, proteína de SOJA, sal, gelificantes (carragenina e goma de alfarroba), emulsionantes (trifosfatos, difosfatos e polifosfatos), cloreto de potássio, fibra vegetal, aromas, especíarias, antioxidante (eritorbato de sódio) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309515.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Peru,1,1,Tipo de Produto,Fiambre,1,1,110g,,"Energia (100g) 369KJ / 87KCAL\n Energia (por porção) 44KJ / 10KCAL\n Lípidos (100g) 1\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.3\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 4.4\n Hidratos de Carbono (por porção) 0.5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 15\n Proteínas (por porção) 1.8\n Sal (100g) 1.5\n Sal (por porção) 0.18",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309539,Fiambre Peito de Frango Teor de Sal Reduzido,1,0,visible,"Despromovemos o sal, levamos o assunto muito a peito.
O nosso Fiambre Peito de Frango Teor de Sal Reduzido é perfeito para quem procura diminuir a ingestão de sal no seu dia-a-dia, sem comprometer o sabor. Melhor para a tua saúde e para o teu bem-estar, é ideal para um snack rápido, saudável e equiibrado a qualquer hora do dia.","Ingredientes: Peito de frango (Origem:UE), água, amido, reguladores de acidez (lactado de potássio e lactado de sódio), dextrose, sal, emulsionantes (trifosfatos), cloreto de potássio, gelificantes (carragenia e goma de alfarroba), aromas, fibra vegetal, antioxidante (eritorbato de sódio) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309539.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Frango,1,1,Tipo de Produto,Fiambre,1,1,110g,,"Energia (100g) 472KJ / 112KCAL\n Energia (por porção) 57KJ / 13KCAL\n Lípidos (100g) 1.5\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.6\n Dos quais saturados (por porção) 0.1\n Hidratos de Carbono (100g) 5.5\n Hidratos de Carbono (por porção) 0.7\n Dos quais açucares (100g) 1.6\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 19\n Proteínas (por porção) 2.3\n Sal (100g) 1.5\n Sal (por porção) 0.18",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309585,Fiambre Perna Extra Teor de Sal Reduzido,1,0,visible,"Já era extra, com menos sal fica mais saudável.
O nosso Fiambre Perna Extra Teor de Sal Reduzido, de carne 100% portuguesa, é perfeito para quem procura diminuir a ingestão de sal no seu dia-a-dia, sem comprometer o sabor. Melhor para a tua saúde e para o teu bem-estar, é ideal para um snack rápido, fresco, saudável e equiibrado a qualquer hora do dia.","Ingredientes: Perna de suíno (80%) (Origem: Portugal), água, regulador de acidez (lactado de potássio), dextrose, sal, gelificantes (carragenina e goma de alfarroba), emulsionantes (trifosfatos), cloreto de potássio, aromas (contém produtos à base de SOJA), intensificadores de sabor (glutamato monossódico, guanilato dissódico e inosianato dissódico), antioxidante (ascorbato de sódio) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309585.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Porco,1,1,Tipo de Produto,Fiambre,1,1,110g,,"Energia (100g) 413KJ / 98KCAL\n Energia (por porção) 50KJ / 12KCAL\n Lípidos (100g) 2.7\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 1\n Dos quais saturados (por porção) 0.1\n Hidratos de Carbono (100g) 0.7\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 18\n Proteínas (por porção) 2.1\n Sal (100g) 1.7\n Sal (por porção) 0.2",,,,,,Menos 25% de Sal em comparação com a receita original,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309932,Fiambre Peito de Peru KCAL,1,0,visible,"Sabor divinal, sem peso na consciência.
A nossa gama KCAL ajuda-te a atingir os teus objetivos, permitindo uma contabilização de calorias rápida e livre de stress. O Fiambre Peito de Peru KCAL tem apenas 8 calorias por fatia e garante nota máxima no sabor, sem sentimento de culpa associado. Uma versão menos calórica mas repleta de frescura e sabor para acompanhar um pequeno-almoço ou snack mais saudável e equilibrado. Promove o teu bem-estar!","Ingredientes: Peito de peru (62%) (Origem: UE), água, reguladores de acidez (lactato de potássio e lactato de sódio), dextrose, proteína de SOJA, fibra vegetal, sal, emulsionantes (trifosfatos, difosfatos e polifosfatos), cloreto de potássio, gelificantes (carragenina e goma de alfarroba), aroma  (contém SOJA), aroma de fumo, especiarias, antioxidante (eritorbato de sódio) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309932.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Peru,1,1,Tipo de Produto,Fiambre,1,1,110g,,"Energia (100g) 390KJ / 92KCAL\n Energia (por porção) 35KJ / 8KCAL\n Lípidos (100g) 0.8\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.3\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 5.2\n Hidratos de Carbono (por porção) 0.5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 16\n Proteínas (por porção) 1.4\n Sal (100g) 1.7\n Sal (por porção) 0.15",,,,,,Apenas 8 calorias por fatia,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309933,Fiambre Perna Extra KCAL,1,0,visible,"Sabor divinal, sem peso na consciência.
A nossa gama KCAL ajuda-te a atingir os teus objetivos, permitindo uma contabilização de calorias rápida e livre de stress. O Fiambre Perna Extra KCAL, de carne 100% portuguesa, tem apenas 8 calorias por fatia e garante nota máxima no sabor, sem sentimento de culpa associado. Uma versão menos calórica mas repleta de frescura e sabor para acompanhar um pequeno-almoço ou snack mais saudável e equilibrado. Promove o teu bem-estar!","Ingredientes: Perna de suíno (Origem: Portugal), água, regulador de acidez (lactato de potássio), sal, fibra vegetal, dextrose, emulsionantes (trifosfatos, difosfatos e polifosfatos), gelificantes (carragenina e goma de alfarroba), antioxidante (ascorbato de sódio), aromas (contém SOJA), intensificadores de sabor (glutamato monossódico, guanilato dissódico e inosinato dissódico) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309933.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Porco,1,1,Tipo de Produto,Fiambre,1,1,110g,,"Energia (100g) 391KJ / 93KCAL\n Energia (por porção) 35KJ / 8KCAL\n Lípidos (100g) 2.2\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.9\n Dos quais saturados (por porção) 0.1\n Hidratos de Carbono (100g) 1.2\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) 0.6\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 17\n Proteínas (por porção) 1.5\n Sal (100g) 2.1\n Sal (por porção) 0.19",,,,,,Apenas 8 calorias por fatia,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309936,Salsichas 100% Porco KCAL,1,0,visible,"Todo o sabor, sem peso na consciência.
A nossa gama KCAL ajuda-te a atingir os teus objetivos, permitindo uma contabilização de calorias rápida e livre de stress. Cada Salsicha KCAL é feita com 100% carne de Porco e tem apenas 30 calorias. Uma versão menos calórica com nota máxima no sabor, sem sentimento de culpa associado. Repleta de frescura e sabor para acompanhar um pequeno-almoço, snack ou refeição mais saudável e equilibrado. Promove o teu bem-estar!","Ingredientes: Carne de suíno (51%) (origem Portugal), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificador de sabor (glutamato monossódico), antioxidante (ascorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309936.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Porco,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 392KJ/94KCAL\n Energia (por porção) 125KJ / 30KCAL\n Lípidos (100g) 4.8\n Lípidos (por porção) 1.5\n Dos quais saturados (100g) 1.9\n Dos quais saturados (por porção) 0.6\n Hidratos de Carbono (100g) 2.6\n Hidratos de Carbono (por porção) 0.8\n Dos quais açucares (100g) 0.5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 10\n Proteínas (por porção) 3.2\n Sal (100g) 1.3\n Sal (por porção) 0.42",,,,,,Apenas 30 calorias por salsicha; 100% Porco,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309937,Salsichas 100% Peru KCAL,1,0,visible,"Todo o sabor, sem peso na consciência.
A nossa gama KCAL ajuda-te a atingir os teus objetivos, permitindo uma contabilização de calorias rápida e livre de stress. Cada Salsicha KCAL é feita com 100% carne de Peru e tem apenas 22 calorias. Uma versão menos calórica com nota máxima no sabor, sem sentimento de culpa associado. Repleta de frescura e sabor para acompanhar um pequeno-almoço, snack ou refeição mais saudável e equilibrado. Promove o teu bem-estar!","Ingredientes: Carne de peru (53%) (origem UE), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificador de sabor (glutamato monossódico), antioxidante (ascorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309937.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Peru,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 296KJ /70KCAL\n Energia (por porção) 95KJ / 22KCAL\n Lípidos (100g) 1.2\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.4\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 1.8\n Hidratos de Carbono (por porção) 0.6\n Dos quais açucares (100g) 0.7\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 4.2\n Sal (100g) 1.8\n Sal (por porção) 0.58",,,,,,Apenas 22 calorias por salsicha; 100% Peru,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309938,Salsichas 100% Porco +Proteína,1,0,visible,"Para uma ajudinha extra no ginásio.
A nossa gama + PROTEÍNA ajuda-te a atingir os teus objetivos nutricionais e dá-te uma mãozinha extra para garantir aquele défice de proteína quando contabilizas as macros ao final do dia . Com 100% carne de Porco, são as salsichas ideais para um snack ou lanche rápido, ou para comer à refeição com os teus acompanhamentos favoritos, em massas, wraps, com ovos ou numa salada.","Ingredientes: Carne de suíno (54%) (origem Portugal), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificadores de sabor (glutamato monossódico), antioxidantes (eritorbato de sódio) e conservantes (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309938.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Porco,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 401KJ/96KCAL\n Energia (por porção) 128KJ/31KCAL\n Lípidos (100g) 4.9\n Lípidos (por porção) 1.6\n Dos quais saturados (100g) 2\n Dos quais saturados (por porção) 0.6\n Hidratos de Carbono (100g) 1.9\n Hidratos de Carbono (por porção) 0.6\n Dos quais açucares (100g) 0.8\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 11\n Proteínas (por porção) 3.5\n Sal (100g) 1.5\n Sal (por porção) 0.48",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
